apt_name_dp,apt_IATA_dp,apt_time_dt_dp,apt_time_tm_dp,Country_dp,City_dp,apt_name_ds,apt_IATA_ds,apt_time_dt_ds,apt_time_tm_ds,City_ds,Country_ds,trip_class,price,ticket_sold_by,travel_type
Heathrow Airport,LHR,2026-01-03,07:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,09:10:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-03,08:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,10:00:00,Dublin,Ireland,Economy,215,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-03,08:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,10:15:00,Dublin,Ireland,Economy,154,['British Airways'],One way
Heathrow Airport,LHR,2026-01-03,09:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,11:15:00,Dublin,Ireland,Economy,182,['British Airways'],One way
Heathrow Airport,LHR,2026-01-03,10:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,12:05:00,Dublin,Ireland,Economy,148,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-03,12:10:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,13:35:00,Dublin,Ireland,Economy,182,['British Airways'],One way
Heathrow Airport,LHR,2026-01-03,12:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,14:20:00,Dublin,Ireland,Economy,193,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-03,13:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,15:05:00,Dublin,Ireland,Economy,298,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-03,15:15:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,16:35:00,Dublin,Ireland,Economy,165,['British Airways'],One way
Heathrow Airport,LHR,2026-01-03,16:20:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,17:45:00,Dublin,Ireland,Economy,154,['British Airways'],One way
Heathrow Airport,LHR,2026-01-03,17:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,19:05:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-03,18:25:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,19:50:00,Dublin,Ireland,Economy,178,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-03,18:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,20:05:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-03,19:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,20:50:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-03,20:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,22:05:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-10,06:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,07:55:00,Dublin,Ireland,Economy,147,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-10,07:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,09:10:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-10,08:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,10:00:00,Dublin,Ireland,Economy,300,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-10,08:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,10:15:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-10,09:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,11:15:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-10,10:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,12:05:00,Dublin,Ireland,Economy,172,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-10,12:10:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,13:35:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-10,12:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,14:20:00,Dublin,Ireland,Economy,100,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-10,13:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,15:05:00,Dublin,Ireland,Economy,106,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-10,15:15:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,16:35:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-10,15:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,17:00:00,Dublin,Ireland,Economy,172,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-10,16:20:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,17:45:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-10,17:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,19:05:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-10,18:25:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,19:50:00,Dublin,Ireland,Economy,167,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-10,18:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,20:05:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-10,19:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,20:50:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-10,20:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-10,22:05:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-17,06:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,07:55:00,Dublin,Ireland,Economy,93,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-17,07:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,09:10:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-17,08:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,10:00:00,Dublin,Ireland,Economy,126,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-17,08:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,10:15:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-17,09:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,11:15:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-17,10:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,12:05:00,Dublin,Ireland,Economy,134,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-17,12:10:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,13:35:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-17,12:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,14:20:00,Dublin,Ireland,Economy,93,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-17,13:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,15:05:00,Dublin,Ireland,Economy,93,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-17,15:15:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,16:35:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-17,15:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,17:00:00,Dublin,Ireland,Economy,93,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-17,16:20:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,17:45:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-17,17:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,19:05:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-17,18:25:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,19:50:00,Dublin,Ireland,Economy,159,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-17,18:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,20:05:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-17,19:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,20:50:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-17,20:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-17,22:05:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-24,06:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,07:55:00,Dublin,Ireland,Economy,95,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-24,07:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,09:10:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-24,08:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,10:00:00,Dublin,Ireland,Economy,95,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-24,08:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,10:15:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-24,09:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,11:15:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-24,10:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,12:05:00,Dublin,Ireland,Economy,113,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-24,12:10:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,13:35:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-24,12:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,14:20:00,Dublin,Ireland,Economy,93,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-24,13:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,15:05:00,Dublin,Ireland,Economy,93,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-24,15:15:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,16:35:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-24,15:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,17:00:00,Dublin,Ireland,Economy,93,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-24,16:20:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,17:45:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-24,17:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,19:05:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-24,18:25:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,19:50:00,Dublin,Ireland,Economy,93,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-24,18:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,20:05:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-24,19:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,20:50:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-24,20:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-24,22:05:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-31,06:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,07:55:00,Dublin,Ireland,Economy,106,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-31,07:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,09:10:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-31,08:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,10:00:00,Dublin,Ireland,Economy,241,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-31,08:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,10:15:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-31,09:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,11:15:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-31,10:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,12:05:00,Dublin,Ireland,Economy,187,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-31,12:10:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,13:35:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-31,12:50:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,14:20:00,Dublin,Ireland,Economy,93,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-31,13:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,15:05:00,Dublin,Ireland,Economy,93,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-31,15:15:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,16:35:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-31,15:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,17:00:00,Dublin,Ireland,Economy,91,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-31,16:20:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,17:45:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-31,17:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,19:05:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-31,18:25:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,19:50:00,Dublin,Ireland,Economy,91,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-01-31,18:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,20:05:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-31,19:35:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,20:50:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-01-31,20:45:00,United Kingdom,London,Dublin Airport,DUB,2026-01-31,22:05:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-02-07,07:50:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,09:10:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-02-07,08:35:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,10:00:00,Dublin,Ireland,Economy,124,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-02-07,08:50:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,10:15:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-02-07,09:50:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,11:15:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-02-07,10:35:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,12:05:00,Dublin,Ireland,Economy,97,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-02-07,12:10:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,13:35:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-02-07,12:50:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,14:20:00,Dublin,Ireland,Economy,93,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-02-07,13:35:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,15:05:00,Dublin,Ireland,Economy,93,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-02-07,15:15:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,16:35:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-02-07,15:30:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,17:00:00,Dublin,Ireland,Economy,91,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-02-07,16:20:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,17:45:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-02-07,17:45:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,19:05:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-02-07,18:25:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,19:50:00,Dublin,Ireland,Economy,91,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-02-07,18:45:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,20:05:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-02-07,19:35:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,20:50:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2026-02-07,20:45:00,United Kingdom,London,Dublin Airport,DUB,2026-02-07,22:05:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-02-14,06:30:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,07:55:00,Dublin,Ireland,Economy,98,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-02-14,07:50:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,09:10:00,Dublin,Ireland,Economy,154,['British Airways'],One way
Heathrow Airport,LHR,2026-02-14,08:35:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,10:00:00,Dublin,Ireland,Economy,302,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-02-14,08:50:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,10:15:00,Dublin,Ireland,Economy,154,['British Airways'],One way
Heathrow Airport,LHR,2026-02-14,09:50:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,11:15:00,Dublin,Ireland,Economy,165,['British Airways'],One way
Heathrow Airport,LHR,2026-02-14,10:35:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,12:05:00,Dublin,Ireland,Economy,148,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-02-14,12:10:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,13:35:00,Dublin,Ireland,Economy,165,['British Airways'],One way
Heathrow Airport,LHR,2026-02-14,12:50:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,14:20:00,Dublin,Ireland,Economy,124,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-02-14,13:35:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,15:05:00,Dublin,Ireland,Economy,148,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-02-14,15:15:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,16:35:00,Dublin,Ireland,Economy,154,['British Airways'],One way
Heathrow Airport,LHR,2026-02-14,15:30:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,17:00:00,Dublin,Ireland,Economy,97,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-02-14,16:20:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,17:45:00,Dublin,Ireland,Economy,154,['British Airways'],One way
Heathrow Airport,LHR,2026-02-14,17:45:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,19:05:00,Dublin,Ireland,Economy,154,['British Airways'],One way
Heathrow Airport,LHR,2026-02-14,18:25:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,19:50:00,Dublin,Ireland,Economy,104,['Aer Lingus'],One way
Heathrow Airport,LHR,2026-02-14,18:45:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,20:05:00,Dublin,Ireland,Economy,154,['British Airways'],One way
Heathrow Airport,LHR,2026-02-14,19:35:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,20:50:00,Dublin,Ireland,Economy,154,['British Airways'],One way
Heathrow Airport,LHR,2026-02-14,20:45:00,United Kingdom,London,Dublin Airport,DUB,2026-02-14,22:05:00,Dublin,Ireland,Economy,182,['British Airways'],One way
London Gatwick Airport,LGW,2025-11-29,09:40:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,11:05:00,Dublin,Ireland,Economy,183,[],One way
London Gatwick Airport,LGW,2025-11-29,11:00:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,12:25:00,Dublin,Ireland,Economy,242,[],One way
London Gatwick Airport,LGW,2025-11-29,13:25:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,14:50:00,Dublin,Ireland,Economy,108,[],One way
London Gatwick Airport,LGW,2025-11-29,16:45:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,18:10:00,Dublin,Ireland,Economy,72,[],One way
London Gatwick Airport,LGW,2025-11-29,17:45:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,19:10:00,Dublin,Ireland,Economy,39,[],One way
London Gatwick Airport,LGW,2025-11-29,18:10:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,19:35:00,Dublin,Ireland,Economy,58,[],One way
London Gatwick Airport,LGW,2025-11-29,18:55:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,20:20:00,Dublin,Ireland,Economy,39,[],One way
London Gatwick Airport,LGW,2025-11-29,20:10:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,21:35:00,Dublin,Ireland,Economy,36,[],One way
London Gatwick Airport,LGW,2025-11-29,21:30:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,22:55:00,Dublin,Ireland,Economy,49,[],One way
London Gatwick Airport,LGW,2025-11-29,22:30:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,23:55:00,Dublin,Ireland,Economy,34,[],One way
London Gatwick Airport,LGW,2025-12-06,09:40:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,11:05:00,Dublin,Ireland,Economy,108,[],One way
London Gatwick Airport,LGW,2025-12-06,11:00:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,12:25:00,Dublin,Ireland,Economy,111,[],One way
London Gatwick Airport,LGW,2025-12-06,13:25:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,14:50:00,Dublin,Ireland,Economy,89,[],One way
London Gatwick Airport,LGW,2025-12-06,16:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,18:10:00,Dublin,Ireland,Economy,47,[],One way
London Gatwick Airport,LGW,2025-12-06,17:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,19:10:00,Dublin,Ireland,Economy,37,[],One way
London Gatwick Airport,LGW,2025-12-06,18:10:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,19:35:00,Dublin,Ireland,Economy,32,[],One way
London Gatwick Airport,LGW,2025-12-06,18:55:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,20:20:00,Dublin,Ireland,Economy,28,[],One way
London Gatwick Airport,LGW,2025-12-06,20:10:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,21:35:00,Dublin,Ireland,Economy,36,[],One way
London Gatwick Airport,LGW,2025-12-06,21:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,22:55:00,Dublin,Ireland,Economy,37,[],One way
London Gatwick Airport,LGW,2025-12-06,22:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,23:55:00,Dublin,Ireland,Economy,38,[],One way
London Gatwick Airport,LGW,2025-12-13,09:40:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,11:05:00,Dublin,Ireland,Economy,133,[],One way
London Gatwick Airport,LGW,2025-12-13,11:00:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,12:25:00,Dublin,Ireland,Economy,111,[],One way
London Gatwick Airport,LGW,2025-12-13,13:25:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,14:50:00,Dublin,Ireland,Economy,93,[],One way
London Gatwick Airport,LGW,2025-12-13,16:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,18:10:00,Dublin,Ireland,Economy,54,[],One way
London Gatwick Airport,LGW,2025-12-13,17:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,19:10:00,Dublin,Ireland,Economy,43,[],One way
London Gatwick Airport,LGW,2025-12-13,18:10:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,19:35:00,Dublin,Ireland,Economy,34,[],One way
London Gatwick Airport,LGW,2025-12-13,18:55:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,20:20:00,Dublin,Ireland,Economy,33,[],One way
London Gatwick Airport,LGW,2025-12-13,20:10:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,21:35:00,Dublin,Ireland,Economy,34,[],One way
London Gatwick Airport,LGW,2025-12-13,21:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,22:55:00,Dublin,Ireland,Economy,37,[],One way
London Gatwick Airport,LGW,2025-12-13,22:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,23:55:00,Dublin,Ireland,Economy,34,[],One way
London Gatwick Airport,LGW,2025-12-20,09:40:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,11:05:00,Dublin,Ireland,Economy,248,[],One way
London Gatwick Airport,LGW,2025-12-20,11:00:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,12:25:00,Dublin,Ireland,Economy,243,[],One way
London Gatwick Airport,LGW,2025-12-20,13:25:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,14:50:00,Dublin,Ireland,Economy,276,[],One way
London Gatwick Airport,LGW,2025-12-20,16:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,18:10:00,Dublin,Ireland,Economy,174,[],One way
London Gatwick Airport,LGW,2025-12-20,17:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,19:10:00,Dublin,Ireland,Economy,165,[],One way
London Gatwick Airport,LGW,2025-12-20,18:10:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,19:35:00,Dublin,Ireland,Economy,165,[],One way
London Gatwick Airport,LGW,2025-12-20,18:55:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,20:20:00,Dublin,Ireland,Economy,167,[],One way
London Gatwick Airport,LGW,2025-12-20,20:10:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,21:35:00,Dublin,Ireland,Economy,172,[],One way
London Gatwick Airport,LGW,2025-12-20,21:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,22:55:00,Dublin,Ireland,Economy,157,[],One way
London Gatwick Airport,LGW,2025-12-20,22:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,23:55:00,Dublin,Ireland,Economy,163,[],One way
London Gatwick Airport,LGW,2025-12-27,09:40:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,11:05:00,Dublin,Ireland,Economy,130,[],One way
London Gatwick Airport,LGW,2025-12-27,11:00:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,12:25:00,Dublin,Ireland,Economy,165,[],One way
London Gatwick Airport,LGW,2025-12-27,13:25:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,14:50:00,Dublin,Ireland,Economy,161,[],One way
London Gatwick Airport,LGW,2025-12-27,16:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,18:10:00,Dublin,Ireland,Economy,125,[],One way
London Gatwick Airport,LGW,2025-12-27,17:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,19:10:00,Dublin,Ireland,Economy,106,[],One way
