apt_name_dp,apt_IATA_dp,apt_time_dt_dp,apt_time_tm_dp,apt_name_ds,apt_IATA_ds,apt_time_dt_ds,apt_time_tm_ds,trip_class,price,ticket_sold_by,travel_type
Calgary International Airport,YYC,2026-01-17,23:40:00,Toronto Pearson International Airport,YYZ,2026-01-18,05:38:00,Economy,100,[],One way
Calgary International Airport,YYC,2026-01-24,00:15:00,Toronto Pearson International Airport,YYZ,2026-01-24,06:13:00,Economy,86,[],One way
Calgary International Airport,YYC,2026-01-24,00:45:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-24,07:05:00,Economy,105,[],One way
Calgary International Airport,YYC,2026-01-24,01:00:00,Toronto Pearson International Airport,YYZ,2026-01-24,06:58:00,Economy,86,[],One way
Calgary International Airport,YYC,2026-01-24,01:05:00,Toronto Pearson International Airport,YYZ,2026-01-24,07:10:00,Economy,88,[],One way
Calgary International Airport,YYC,2026-01-24,05:35:00,Toronto Pearson International Airport,YYZ,2026-01-24,11:33:00,Economy,100,[],One way
Calgary International Airport,YYC,2026-01-24,05:35:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-24,11:58:00,Economy,105,[],One way
Calgary International Airport,YYC,2026-01-24,06:00:00,Vancouver International Airport,YVR,2026-01-24,06:44:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-24,06:30:00,Toronto Pearson International Airport,YYZ,2026-01-24,12:28:00,Economy,86,[],One way
Calgary International Airport,YYC,2026-01-24,06:30:00,Vancouver International Airport,YVR,2026-01-24,07:18:00,Economy,98,[],One way
Calgary International Airport,YYC,2026-01-24,06:45:00,Vancouver International Airport,YVR,2026-01-24,07:33:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-24,07:00:00,Toronto Pearson International Airport,YYZ,2026-01-24,13:10:00,Economy,59,[],One way
Calgary International Airport,YYC,2026-01-24,07:00:00,Toronto Pearson International Airport,YYZ,2026-01-24,12:53:00,Economy,86,['Air Transat'],One way
Calgary International Airport,YYC,2026-01-24,07:10:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-24,13:32:00,Economy,105,['Air Transat'],One way
Calgary International Airport,YYC,2026-01-24,07:15:00,Vancouver International Airport,YVR,2026-01-24,08:05:00,Economy,46,[],One way
Calgary International Airport,YYC,2026-01-24,07:30:00,Vancouver International Airport,YVR,2026-01-24,08:18:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-24,08:00:00,Toronto Pearson International Airport,YYZ,2026-01-24,13:55:00,Economy,170,[],One way
Calgary International Airport,YYC,2026-01-24,09:00:00,Toronto Pearson International Airport,YYZ,2026-01-24,14:58:00,Economy,206,[],One way
Calgary International Airport,YYC,2026-01-24,09:50:00,Edmonton International Airport,YEG,2026-01-24,10:55:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-24,10:00:00,Vancouver International Airport,YVR,2026-01-24,10:48:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-24,11:20:00,Vancouver International Airport,YVR,2026-01-24,12:02:00,Economy,228,[],One way
Calgary International Airport,YYC,2026-01-24,11:40:00,Toronto Pearson International Airport,YYZ,2026-01-24,17:38:00,Economy,213,[],One way
Calgary International Airport,YYC,2026-01-24,12:00:00,Vancouver International Airport,YVR,2026-01-24,12:45:00,Economy,147,[],One way
Calgary International Airport,YYC,2026-01-24,12:25:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-24,18:44:00,Economy,286,[],One way
Calgary International Airport,YYC,2026-01-24,12:30:00,Edmonton International Airport,YEG,2026-01-24,13:35:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-24,12:40:00,Toronto Pearson International Airport,YYZ,2026-01-24,18:33:00,Economy,116,['Air Transat'],One way
Calgary International Airport,YYC,2026-01-24,13:10:00,Edmonton International Airport,YEG,2026-01-24,14:08:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-24,13:10:00,Toronto Pearson International Airport,YYZ,2026-01-24,19:08:00,Economy,275,[],One way
Calgary International Airport,YYC,2026-01-24,13:40:00,Toronto Pearson International Airport,YYZ,2026-01-24,19:36:00,Economy,206,[],One way
Calgary International Airport,YYC,2026-01-24,14:00:00,Vancouver International Airport,YVR,2026-01-24,14:45:00,Economy,98,[],One way
Calgary International Airport,YYC,2026-01-24,14:35:00,Edmonton International Airport,YEG,2026-01-24,15:40:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-24,15:00:00,Vancouver International Airport,YVR,2026-01-24,15:44:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-24,15:00:00,Vancouver International Airport,YVR,2026-01-24,15:45:00,Economy,147,[],One way
Calgary International Airport,YYC,2026-01-24,16:15:00,Edmonton International Airport,YEG,2026-01-24,17:20:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-24,16:30:00,Vancouver International Airport,YVR,2026-01-24,17:14:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-24,16:45:00,Edmonton International Airport,YEG,2026-01-24,17:43:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-24,16:50:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-24,23:09:00,Economy,105,[],One way
Calgary International Airport,YYC,2026-01-24,18:00:00,Vancouver International Airport,YVR,2026-01-24,18:45:00,Economy,39,[],One way
Calgary International Airport,YYC,2026-01-24,18:00:00,Vancouver International Airport,YVR,2026-01-24,18:45:00,Economy,228,[],One way
Calgary International Airport,YYC,2026-01-24,18:15:00,Toronto Pearson International Airport,YYZ,2026-01-25,00:13:00,Economy,100,[],One way
Calgary International Airport,YYC,2026-01-24,18:30:00,Vancouver International Airport,YVR,2026-01-24,19:12:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-24,18:30:00,Edmonton International Airport,YEG,2026-01-24,19:35:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-24,18:30:00,Toronto Pearson International Airport,YYZ,2026-01-25,00:26:00,Economy,86,[],One way
Calgary International Airport,YYC,2026-01-24,19:00:00,Vancouver International Airport,YVR,2026-01-24,19:45:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-24,19:50:00,Vancouver International Airport,YVR,2026-01-24,20:34:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-24,20:15:00,Edmonton International Airport,YEG,2026-01-24,21:19:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-24,20:45:00,Edmonton International Airport,YEG,2026-01-24,21:43:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-24,21:35:00,Vancouver International Airport,YVR,2026-01-24,22:18:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-24,21:45:00,Edmonton International Airport,YEG,2026-01-24,22:49:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-24,22:00:00,Vancouver International Airport,YVR,2026-01-24,22:45:00,Economy,147,[],One way
Calgary International Airport,YYC,2026-01-24,23:30:00,Vancouver International Airport,YVR,2026-01-25,00:15:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-24,23:40:00,Edmonton International Airport,YEG,2026-01-25,00:44:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-24,23:40:00,Toronto Pearson International Airport,YYZ,2026-01-25,05:38:00,Economy,100,[],One way
Calgary International Airport,YYC,2026-01-31,00:15:00,Toronto Pearson International Airport,YYZ,2026-01-31,06:13:00,Economy,86,[],One way
Calgary International Airport,YYC,2026-01-31,00:45:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-31,07:05:00,Economy,105,[],One way
Calgary International Airport,YYC,2026-01-31,01:00:00,Toronto Pearson International Airport,YYZ,2026-01-31,06:58:00,Economy,86,[],One way
Calgary International Airport,YYC,2026-01-31,01:05:00,Toronto Pearson International Airport,YYZ,2026-01-31,07:10:00,Economy,48,[],One way
Calgary International Airport,YYC,2026-01-31,05:35:00,Toronto Pearson International Airport,YYZ,2026-01-31,11:33:00,Economy,100,[],One way
Calgary International Airport,YYC,2026-01-31,05:35:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-31,11:58:00,Economy,105,[],One way
Calgary International Airport,YYC,2026-01-31,06:00:00,Vancouver International Airport,YVR,2026-01-31,06:44:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-31,06:30:00,Vancouver International Airport,YVR,2026-01-31,07:18:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-31,06:30:00,Toronto Pearson International Airport,YYZ,2026-01-31,12:28:00,Economy,86,[],One way
Calgary International Airport,YYC,2026-01-31,06:45:00,Vancouver International Airport,YVR,2026-01-31,07:33:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-31,07:00:00,Toronto Pearson International Airport,YYZ,2026-01-31,13:10:00,Economy,59,[],One way
Calgary International Airport,YYC,2026-01-31,07:00:00,Toronto Pearson International Airport,YYZ,2026-01-31,12:53:00,Economy,86,['Air Transat'],One way
Calgary International Airport,YYC,2026-01-31,07:10:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-31,13:32:00,Economy,105,['Air Transat'],One way
Calgary International Airport,YYC,2026-01-31,07:15:00,Vancouver International Airport,YVR,2026-01-31,08:05:00,Economy,39,[],One way
Calgary International Airport,YYC,2026-01-31,07:30:00,Vancouver International Airport,YVR,2026-01-31,08:18:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-31,08:00:00,Toronto Pearson International Airport,YYZ,2026-01-31,13:55:00,Economy,170,[],One way
Calgary International Airport,YYC,2026-01-31,09:00:00,Toronto Pearson International Airport,YYZ,2026-01-31,14:58:00,Economy,267,[],One way
Calgary International Airport,YYC,2026-01-31,09:50:00,Edmonton International Airport,YEG,2026-01-31,10:55:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-31,10:00:00,Vancouver International Airport,YVR,2026-01-31,10:48:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-31,11:20:00,Vancouver International Airport,YVR,2026-01-31,12:02:00,Economy,206,[],One way
Calgary International Airport,YYC,2026-01-31,11:40:00,Toronto Pearson International Airport,YYZ,2026-01-31,17:38:00,Economy,188,[],One way
Calgary International Airport,YYC,2026-01-31,12:00:00,Vancouver International Airport,YVR,2026-01-31,12:45:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-31,12:25:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-31,18:44:00,Economy,286,[],One way
Calgary International Airport,YYC,2026-01-31,12:30:00,Edmonton International Airport,YEG,2026-01-31,13:35:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-31,12:40:00,Toronto Pearson International Airport,YYZ,2026-01-31,18:33:00,Economy,116,['Air Transat'],One way
Calgary International Airport,YYC,2026-01-31,13:10:00,Edmonton International Airport,YEG,2026-01-31,14:08:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-31,13:10:00,Toronto Pearson International Airport,YYZ,2026-01-31,19:08:00,Economy,213,[],One way
Calgary International Airport,YYC,2026-01-31,13:40:00,Toronto Pearson International Airport,YYZ,2026-01-31,19:36:00,Economy,267,[],One way
Calgary International Airport,YYC,2026-01-31,14:00:00,Vancouver International Airport,YVR,2026-01-31,14:45:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-31,14:35:00,Edmonton International Airport,YEG,2026-01-31,15:40:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-31,15:00:00,Vancouver International Airport,YVR,2026-01-31,15:44:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-31,15:00:00,Vancouver International Airport,YVR,2026-01-31,15:45:00,Economy,98,[],One way
Calgary International Airport,YYC,2026-01-31,16:15:00,Edmonton International Airport,YEG,2026-01-31,17:20:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-31,16:30:00,Vancouver International Airport,YVR,2026-01-31,17:14:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-31,16:45:00,Edmonton International Airport,YEG,2026-01-31,17:43:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-31,16:50:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-31,23:09:00,Economy,105,[],One way
Calgary International Airport,YYC,2026-01-31,18:00:00,Vancouver International Airport,YVR,2026-01-31,18:45:00,Economy,46,[],One way
Calgary International Airport,YYC,2026-01-31,18:00:00,Vancouver International Airport,YVR,2026-01-31,18:45:00,Economy,98,[],One way
Calgary International Airport,YYC,2026-01-31,18:15:00,Toronto Pearson International Airport,YYZ,2026-02-01,00:13:00,Economy,100,[],One way
Calgary International Airport,YYC,2026-01-31,18:30:00,Vancouver International Airport,YVR,2026-01-31,19:12:00,Economy,65,[],One way
Calgary International Airport,YYC,2026-01-31,18:30:00,Edmonton International Airport,YEG,2026-01-31,19:35:00,Economy,79,[],One way
Calgary International Airport,YYC,2026-01-31,18:30:00,Toronto Pearson International Airport,YYZ,2026-02-01,00:26:00,Economy,86,[],One way
Calgary International Airport,YYC,2026-01-31,19:00:00,Vancouver International Airport,YVR,2026-01-31,19:45:00,Economy,253,[],One way
