Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Holiday,Weather_Temperature_Avg,Weather_Wind_Speed_Avg,Weather_Precipitation_Sum,Weather_Relative_Humidity_Avg
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-25,67706.0,0.0,8.268001,11.36467,0.0,79.98589
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-26,84498.0,0.0,11.595084,8.857871,0.0,65.47059
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-27,85503.0,0.0,9.192999,15.803214,6.8,78.33828
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-28,84063.0,0.0,6.7388344,15.605156,1.7000002,76.89418
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-29,84462.0,0.0,6.028417,5.632711,0.9000001,81.020966
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-30,91983.0,0.0,5.8388324,7.2195354,2.5999997,78.68934
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-01,80986.0,0.0,7.1096663,6.8925557,1.0,71.104485
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-02,78428.0,0.0,8.655499,9.2381735,1.1,66.236244
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-03,97554.0,1.0,8.501333,28.708227,13.400001,79.90695
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-04,74597.0,0.0,6.6409173,22.33638,3.1999998,71.82777
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-05,83559.0,0.0,4.9950833,10.644592,2.2,80.46168
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-06,135809.0,0.0,5.8679996,12.7424965,0.6,67.72457
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-07,144037.0,0.0,7.832583,14.648137,6.4,67.25217
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-08,150302.0,0.0,12.324249,17.960398,6.3,75.53277
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-09,155890.0,0.0,12.236751,20.888458,0.2,74.99937
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-10,203799.0,0.0,11.024249,18.685274,1.9000001,75.90417
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-11,276846.0,0.0,9.31175,10.329782,0.90000004,70.10434
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-12,274216.0,0.0,8.684669,6.1639094,7.1000004,85.42046
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-13,101424.0,0.0,10.013833,6.1163526,1.2,80.72857
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-14,105854.0,0.0,10.534666,10.535899,2.2000003,78.94933
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-15,100926.0,0.0,9.584665,10.324693,2.8999999,86.19819
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-16,89189.0,0.0,10.318001,7.634875,1.1,84.963165
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-17,115335.0,0.0,9.778416,14.136345,3.0999997,77.2998
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-18,112506.0,0.0,9.968,9.57623,7.9,81.2843
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-19,134792.0,0.0,11.467999,13.819886,1.0,68.61652
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-20,94475.0,0.0,11.163835,26.696058,27.200003,87.454315
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-21,102962.0,0.0,9.053416,18.050476,13.599999,86.90981
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-22,137649.0,0.0,8.6305,14.333356,0.5,68.77406
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-23,86750.0,0.0,8.167999,11.835881,12.5,81.93265
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-24,117716.0,0.0,9.707583,17.263865,2.6000001,74.28982
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-25,108354.0,0.0,10.257584,11.695224,5.1,78.51548
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-26,123950.0,0.0,11.38675,7.136582,0.0,73.04377
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-27,113953.0,0.0,12.826333,7.0520687,9.200001,77.19215
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-28,116272.0,0.0,12.3013315,6.5392957,7.2,87.150696
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-29,136558.0,0.0,13.530502,5.9719176,0.3,82.12512
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-30,105850.0,0.0,15.251332,9.004748,0.6,71.13047
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-05-31,114079.0,0.0,16.274248,12.846038,0.0,64.88682
