Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Holiday,Weather_Temperature_Avg,Weather_Wind_Speed_Avg,Weather_Precipitation_Sum,Weather_Relative_Humidity_Avg
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-22,28685.0,0.0,12.605332,17.438486,2.6,71.291664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-23,13824.0,0.0,13.388667,21.778809,0.4,62.75
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-24,19378.0,0.0,13.036583,18.404036,0.0,60.541668
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-25,22163.0,0.0,11.7386675,13.636289,0.0,58.958332
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-26,23668.0,0.0,11.2803335,8.078561,0.0,61.916668
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-27,24387.0,0.0,10.572,5.978478,0.9,75.375
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-28,28297.0,0.0,12.188666,13.62337,8.8,89.083336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-29,27128.0,0.0,10.647,9.416524,4.0000005,87.0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-30,14923.0,0.0,10.480334,9.777934,9.2,90.833336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-31,18088.0,0.0,11.592834,11.726676,0.5,78.208336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-01,21326.0,0.0,11.8428335,9.456231,0.4,76.708336
